Time,TIMESTAMP_START,Time_Obs_LA2_2012,GPP_PI_F,RECO_PI_F,NEE_F,FCH4,FCH4_F
21-Dec-2011 00:00:00,201112210000,21-Dec-2011 00:00:00,-0.19231,2.236,2.0437,NaN,42.144
21-Dec-2011 00:30:00,201112210030,21-Dec-2011 00:30:00,-0,2.24544,2.8474,NaN,42.144
21-Dec-2011 01:00:00,201112210100,21-Dec-2011 01:00:00,-0.21119,2.25488,2.0437,NaN,42.144
21-Dec-2011 01:30:00,201112210130,21-Dec-2011 01:30:00,-0.20364,2.24733,2.0437,NaN,42.144
21-Dec-2011 02:00:00,201112210200,21-Dec-2011 02:00:00,-0.20106,2.24475,2.0437,NaN,42.459
21-Dec-2011 02:30:00,201112210230,21-Dec-2011 02:30:00,-0.18591,2.22961,2.0437,NaN,42.459
21-Dec-2011 03:00:00,201112210300,21-Dec-2011 03:00:00,-0.19905,2.24275,2.0437,NaN,42.459
21-Dec-2011 03:30:00,201112210330,21-Dec-2011 03:30:00,-0.20904,2.25273,2.0437,NaN,42.459
21-Dec-2011 04:00:00,201112210400,21-Dec-2011 04:00:00,-0,2.33044,2.4946,NaN,42.459
21-Dec-2011 04:30:00,201112210430,21-Dec-2011 04:30:00,-0,1.99366,2.7807,NaN,19.803
21-Dec-2011 05:00:00,201112210500,21-Dec-2011 05:00:00,-0.8169,2.35712,1.5402,NaN,42.459
21-Dec-2011 05:30:00,201112210530,21-Dec-2011 05:30:00,-0,2.31756,2.8343,NaN,42.459
21-Dec-2011 06:00:00,201112210600,21-Dec-2011 06:00:00,-0,2.31057,2.4309,NaN,42.459
21-Dec-2011 06:30:00,201112210630,21-Dec-2011 06:30:00,-0,2.28857,3.2884,NaN,42.459
21-Dec-2011 07:00:00,201112210700,21-Dec-2011 07:00:00,-0,1.92231,2.1812,NaN,19.803
21-Dec-2011 07:30:00,201112210730,21-Dec-2011 07:30:00,-0,1.91495,2.1617,NaN,17.68
21-Dec-2011 08:00:00,201112210800,21-Dec-2011 08:00:00,-0,1.93311,2.3953,38.65,38.65
21-Dec-2011 08:30:00,201112210830,21-Dec-2011 08:30:00,-0.53037,1.92513,1.3948,22.671,22.671
21-Dec-2011 09:00:00,201112210900,21-Dec-2011 09:00:00,-0,1.9638,2.1768,NaN,34.079
21-Dec-2011 09:30:00,201112210930,21-Dec-2011 09:30:00,-1.0129,1.94523,0.9323,NaN,26.744
21-Dec-2011 10:00:00,201112211000,21-Dec-2011 10:00:00,-0.54119,1.93724,1.3961,NaN,23.351
21-Dec-2011 10:30:00,201112211030,21-Dec-2011 10:30:00,-1.4078,1.98021,0.57245,NaN,20.716
21-Dec-2011 11:00:00,201112211100,21-Dec-2011 11:00:00,-1.4221,1.99457,0.57245,NaN,19.412
21-Dec-2011 11:30:00,201112211130,21-Dec-2011 11:30:00,-2.1501,2.01699,-0.13307,NaN,15.898
21-Dec-2011 12:00:00,201112211200,21-Dec-2011 12:00:00,-1.3918,1.96428,0.57245,NaN,15.898
21-Dec-2011 12:30:00,201112211230,21-Dec-2011 12:30:00,-1.1344,1.96373,0.82931,NaN,16.363
21-Dec-2011 13:00:00,201112211300,21-Dec-2011 13:00:00,-2.1997,2.03759,-0.16212,NaN,20.323
21-Dec-2011 13:30:00,201112211330,21-Dec-2011 13:30:00,-4.3582,2.15178,-2.2065,NaN,34.429
21-Dec-2011 14:00:00,201112211400,21-Dec-2011 14:00:00,-0.21569,2.18461,1.9689,32.371,32.371
21-Dec-2011 14:30:00,201112211430,21-Dec-2011 14:30:00,-1.3677,2.18889,0.82118,26.66,26.66
21-Dec-2011 15:00:00,201112211500,21-Dec-2011 15:00:00,-0,2.21299,3.4291,64.987,64.987
21-Dec-2011 15:30:00,201112211530,21-Dec-2011 15:30:00,-0,2.15657,5.392,NaN,28.886
21-Dec-2011 16:00:00,201112211600,21-Dec-2011 16:00:00,-0.66288,2.02043,1.3576,NaN,19.927
21-Dec-2011 16:30:00,201112211630,21-Dec-2011 16:30:00,-0.53089,1.90938,1.3785,NaN,10.594
21-Dec-2011 17:00:00,201112211700,21-Dec-2011 17:00:00,-0,1.84302,2.0557,NaN,13.829
21-Dec-2011 17:30:00,201112211730,21-Dec-2011 17:30:00,-0,1.78425,1.9708,NaN,15.894
21-Dec-2011 18:00:00,201112211800,21-Dec-2011 18:00:00,-0,1.77583,1.9215,NaN,17.546
21-Dec-2011 18:30:00,201112211830,21-Dec-2011 18:30:00,-0,1.75398,1.877,NaN,17.691
21-Dec-2011 19:00:00,201112211900,21-Dec-2011 19:00:00,-5.7013,1.74805,-3.9533,NaN,18.309
21-Dec-2011 19:30:00,201112211930,21-Dec-2011 19:30:00,-0,1.74456,1.8307,NaN,18.309
21-Dec-2011 20:00:00,201112212000,21-Dec-2011 20:00:00,-0,1.74291,1.8307,NaN,18.309
21-Dec-2011 20:30:00,201112212030,21-Dec-2011 20:30:00,-0.070364,2.13694,2.0666,NaN,42.459
21-Dec-2011 21:00:00,201112212100,21-Dec-2011 21:00:00,-0.085074,2.15165,2.0666,NaN,42.459
21-Dec-2011 21:30:00,201112212130,21-Dec-2011 21:30:00,-0.79802,2.14852,1.3505,NaN,42.459
21-Dec-2011 22:00:00,201112212200,21-Dec-2011 22:00:00,-0,2.146,2.4577,NaN,42.459
21-Dec-2011 22:30:00,201112212230,21-Dec-2011 22:30:00,-0.26154,2.13304,1.8715,NaN,42.459
21-Dec-2011 23:00:00,201112212300,21-Dec-2011 23:00:00,-0.71193,2.17532,1.4634,NaN,42.459
21-Dec-2011 23:30:00,201112212330,21-Dec-2011 23:30:00,-0.064562,2.11637,2.0518,NaN,42.459
22-Dec-2011 00:00:00,201112220000,22-Dec-2011 00:00:00,-0,2.07711,2.3265,NaN,42.459
22-Dec-2011 00:30:00,201112220030,22-Dec-2011 00:30:00,-0.068712,2.0581,1.9894,NaN,42.459
22-Dec-2011 01:00:00,201112220100,22-Dec-2011 01:00:00,-0.25258,2.04584,1.7933,NaN,42.459
22-Dec-2011 01:30:00,201112220130,22-Dec-2011 01:30:00,-0.23357,2.04828,1.8147,NaN,42.459
22-Dec-2011 02:00:00,201112220200,22-Dec-2011 02:00:00,-0.045872,2.11245,2.0666,NaN,42.459
22-Dec-2011 02:30:00,201112220230,22-Dec-2011 02:30:00,-0.40832,2.15394,1.7456,NaN,42.459
22-Dec-2011 03:00:00,201112220300,22-Dec-2011 03:00:00,-0,2.1447,2.8581,NaN,42.459
22-Dec-2011 03:30:00,201112220330,22-Dec-2011 03:30:00,-0,1.80473,2.8597,13.023,13.023
22-Dec-2011 04:00:00,201112220400,22-Dec-2011 04:00:00,-0,1.81395,3.0715,NaN,12.749
22-Dec-2011 04:30:00,201112220430,22-Dec-2011 04:30:00,-0,1.80861,2.1568,NaN,12.749
22-Dec-2011 05:00:00,201112220500,22-Dec-2011 05:00:00,-0,1.8269,2.1495,-25.095,-25.095
22-Dec-2011 05:30:00,201112220530,22-Dec-2011 05:30:00,-0,1.84215,2.1946,NaN,6.0984
22-Dec-2011 06:00:00,201112220600,22-Dec-2011 06:00:00,-0,1.85618,2.1195,NaN,10.478
22-Dec-2011 06:30:00,201112220630,22-Dec-2011 06:30:00,-0,2.15387,2.2273,NaN,42.459
22-Dec-2011 07:00:00,201112220700,22-Dec-2011 07:00:00,-0.02819,2.18598,2.1578,NaN,41.193
22-Dec-2011 07:30:00,201112220730,22-Dec-2011 07:30:00,-0,2.21257,3.1242,NaN,22.273
22-Dec-2011 08:00:00,201112220800,22-Dec-2011 08:00:00,-0,1.88796,1.9045,NaN,-11.231
22-Dec-2011 08:30:00,201112220830,22-Dec-2011 08:30:00,-1.2397,2.2111,0.9714,NaN,5.1565
22-Dec-2011 09:00:00,201112220900,22-Dec-2011 09:00:00,-0.20416,2.31932,2.1152,NaN,23.716
22-Dec-2011 09:30:00,201112220930,22-Dec-2011 09:30:00,-5.4097,2.07333,-3.3364,NaN,5.1565
22-Dec-2011 10:00:00,201112221000,22-Dec-2011 10:00:00,-4.0771,2.08175,-1.9954,NaN,5.1565
22-Dec-2011 10:30:00,201112221030,22-Dec-2011 10:30:00,-19.139,1.97946,-17.16,NaN,5.1565
22-Dec-2011 11:00:00,201112221100,22-Dec-2011 11:00:00,-0,1.98611,2.3004,NaN,5.1565
22-Dec-2011 11:30:00,201112221130,22-Dec-2011 11:30:00,-0,1.88233,5.5335,NaN,39.535
22-Dec-2011 12:00:00,201112221200,22-Dec-2011 12:00:00,-0.56903,1.78197,1.2129,NaN,7.4378
22-Dec-2011 12:30:00,201112221230,22-Dec-2011 12:30:00,-0.42803,1.57569,1.1477,NaN,20.194
22-Dec-2011 13:00:00,201112221300,22-Dec-2011 13:00:00,-0.83145,1.57118,0.73973,NaN,17.176
22-Dec-2011 13:30:00,201112221330,22-Dec-2011 13:30:00,-0,1.57495,3.2385,NaN,20.194
22-Dec-2011 14:00:00,201112221400,22-Dec-2011 14:00:00,-0.4365,1.61604,1.1795,NaN,4.9369
22-Dec-2011 14:30:00,201112221430,22-Dec-2011 14:30:00,-0,1.6376,2.5025,NaN,4.9369
22-Dec-2011 15:00:00,201112221500,22-Dec-2011 15:00:00,-0.60731,1.65679,1.0495,NaN,NaN
22-Dec-2011 15:30:00,201112221530,22-Dec-2011 15:30:00,-0.23942,1.68907,1.4496,NaN,-0.52975
22-Dec-2011 16:00:00,201112221600,22-Dec-2011 16:00:00,-0.82295,1.62748,0.80453,NaN,13.36
22-Dec-2011 16:30:00,201112221630,22-Dec-2011 16:30:00,-0,1.60636,1.6557,NaN,15.128
22-Dec-2011 17:00:00,201112221700,22-Dec-2011 17:00:00,-0,1.57233,2.419,NaN,19.472
22-Dec-2011 17:30:00,201112221730,22-Dec-2011 17:30:00,-0,1.53959,1.5632,NaN,42.851
22-Dec-2011 18:00:00,201112221800,22-Dec-2011 18:00:00,-0,1.5451,1.5846,NaN,23.994
22-Dec-2011 18:30:00,201112221830,22-Dec-2011 18:30:00,-0,1.53711,2.76,93.051,93.051
22-Dec-2011 19:00:00,201112221900,22-Dec-2011 19:00:00,-0,1.52854,1.6859,16.941,16.941
22-Dec-2011 19:30:00,201112221930,22-Dec-2011 19:30:00,-0,1.51706,1.9563,17.707,17.707
22-Dec-2011 20:00:00,201112222000,22-Dec-2011 20:00:00,-0,1.49451,1.5126,NaN,43.894
22-Dec-2011 20:30:00,201112222030,22-Dec-2011 20:30:00,-0,1.49009,2.8095,34.386,34.386
22-Dec-2011 21:00:00,201112222100,22-Dec-2011 21:00:00,-0.15373,1.49558,1.3418,14.04,14.04
22-Dec-2011 21:30:00,201112222130,22-Dec-2011 21:30:00,-0,1.47894,1.5108,NaN,44.265
22-Dec-2011 22:00:00,201112222200,22-Dec-2011 22:00:00,-0,1.46233,1.4663,NaN,47.425
22-Dec-2011 22:30:00,201112222230,22-Dec-2011 22:30:00,-0,1.46201,1.642,22.079,22.079
22-Dec-2011 23:00:00,201112222300,22-Dec-2011 23:00:00,-0,1.45879,1.8015,NaN,47.425
22-Dec-2011 23:30:00,201112222330,22-Dec-2011 23:30:00,-0.14061,1.45267,1.3121,NaN,49.221
23-Dec-2011 00:00:00,201112230000,23-Dec-2011 00:00:00,-0.47916,1.44483,0.96567,14.61,14.61
23-Dec-2011 00:30:00,201112230030,23-Dec-2011 00:30:00,-0.0023581,1.44046,1.4381,NaN,49.506
23-Dec-2011 01:00:00,201112230100,23-Dec-2011 01:00:00,-0,1.43495,1.8172,NaN,NaN
23-Dec-2011 01:30:00,201112230130,23-Dec-2011 01:30:00,-0.063017,1.42196,1.3589,11.867,11.867
23-Dec-2011 02:00:00,201112230200,23-Dec-2011 02:00:00,-0.26343,1.409,1.1456,11.624,11.624
23-Dec-2011 02:30:00,201112230230,23-Dec-2011 02:30:00,-0.32472,1.39205,1.0673,NaN,52.736
23-Dec-2011 03:00:00,201112230300,23-Dec-2011 03:00:00,-0.22332,1.38259,1.1593,NaN,51.243
23-Dec-2011 03:30:00,201112230330,23-Dec-2011 03:30:00,-0,1.38574,1.8913,NaN,51.243
23-Dec-2011 04:00:00,201112230400,23-Dec-2011 04:00:00,-0,1.38945,1.3952,38.205,38.205
23-Dec-2011 04:30:00,201112230430,23-Dec-2011 04:30:00,-0.23064,1.38401,1.1534,17.902,17.902
23-Dec-2011 05:00:00,201112230500,23-Dec-2011 05:00:00,-0.2193,1.37401,1.1547,NaN,NaN
23-Dec-2011 05:30:00,201112230530,23-Dec-2011 05:30:00,-0,1.36859,1.6804,NaN,NaN
23-Dec-2011 06:00:00,201112230600,23-Dec-2011 06:00:00,-0.24243,1.3723,1.1299,14.751,14.751
23-Dec-2011 06:30:00,201112230630,23-Dec-2011 06:30:00,-0,1.36859,1.5022,17.564,17.564
23-Dec-2011 07:00:00,201112230700,23-Dec-2011 07:00:00,-0,1.36603,1.9636,30.33,30.33
23-Dec-2011 07:30:00,201112230730,23-Dec-2011 07:30:00,-0.021739,1.37086,1.3491,NaN,34.953
23-Dec-2011 08:00:00,201112230800,23-Dec-2011 08:00:00,-0.25985,1.37228,1.1124,-0.534,-0.534
23-Dec-2011 08:30:00,201112230830,23-Dec-2011 08:30:00,-0.74265,1.38678,0.64413,32.338,32.338
23-Dec-2011 09:00:00,201112230900,23-Dec-2011 09:00:00,-0.7011,1.40414,0.70304,NaN,45.34
23-Dec-2011 09:30:00,201112230930,23-Dec-2011 09:30:00,-0.99607,1.41695,0.42088,NaN,31.162
23-Dec-2011 10:00:00,201112231000,23-Dec-2011 10:00:00,-1.0441,1.45149,0.40741,14.465,14.465
23-Dec-2011 10:30:00,201112231030,23-Dec-2011 10:30:00,-1.0121,1.46833,0.45622,NaN,28.219
23-Dec-2011 11:00:00,201112231100,23-Dec-2011 11:00:00,-0,1.50356,1.5336,30.09,30.09
23-Dec-2011 11:30:00,201112231130,23-Dec-2011 11:30:00,-1.3828,1.50779,0.12497,28.369,28.369
23-Dec-2011 12:00:00,201112231200,23-Dec-2011 12:00:00,-0.17895,1.49823,1.3193,NaN,30.488
23-Dec-2011 12:30:00,201112231230,23-Dec-2011 12:30:00,-0.53885,1.47723,0.93838,36.042,36.042
23-Dec-2011 13:00:00,201112231300,23-Dec-2011 13:00:00,-0.80354,1.43291,0.62938,NaN,33.319
23-Dec-2011 13:30:00,201112231330,23-Dec-2011 13:30:00,-0.89026,1.44625,0.556,37.621,37.621
23-Dec-2011 14:00:00,201112231400,23-Dec-2011 14:00:00,-0,1.41803,1.4191,23.835,23.835
23-Dec-2011 14:30:00,201112231430,23-Dec-2011 14:30:00,-1.3512,1.41941,0.068238,47.314,47.314
23-Dec-2011 15:00:00,201112231500,23-Dec-2011 15:00:00,-1.0106,1.40093,0.39031,19.516,19.516
23-Dec-2011 15:30:00,201112231530,23-Dec-2011 15:30:00,-0.7166,1.38817,0.67157,NaN,44.813
23-Dec-2011 16:00:00,201112231600,23-Dec-2011 16:00:00,-0.62348,1.37318,0.74969,NaN,43.267
23-Dec-2011 16:30:00,201112231630,23-Dec-2011 16:30:00,-0.24072,1.36048,1.1198,NaN,36.645
23-Dec-2011 17:00:00,201112231700,23-Dec-2011 17:00:00,-0.50647,1.35737,0.8509,NaN,51.243
23-Dec-2011 17:30:00,201112231730,23-Dec-2011 17:30:00,-0.21512,1.35482,1.1397,-48.048,-48.048
23-Dec-2011 18:00:00,201112231800,23-Dec-2011 18:00:00,-0,1.34891,1.3555,-27.172,-27.172
23-Dec-2011 18:30:00,201112231830,23-Dec-2011 18:30:00,-0,1.33909,1.4059,39.437,39.437
23-Dec-2011 19:00:00,201112231900,23-Dec-2011 19:00:00,-0,1.32928,1.3564,NaN,53.429
23-Dec-2011 19:30:00,201112231930,23-Dec-2011 19:30:00,-0,1.31616,1.4657,NaN,55.562
23-Dec-2011 20:00:00,201112232000,23-Dec-2011 20:00:00,-0.097248,1.30863,1.2114,69.482,69.482
23-Dec-2011 20:30:00,201112232030,23-Dec-2011 20:30:00,-0,1.30056,1.5253,NaN,59.656
23-Dec-2011 21:00:00,201112232100,23-Dec-2011 21:00:00,-0,1.29029,1.7286,NaN,NaN
23-Dec-2011 21:30:00,201112232130,23-Dec-2011 21:30:00,-0,1.27728,1.5681,27.768,27.768
23-Dec-2011 22:00:00,201112232200,23-Dec-2011 22:00:00,-0,1.2748,1.6859,NaN,66.612
23-Dec-2011 22:30:00,201112232230,23-Dec-2011 22:30:00,-0.021519,1.27344,1.2519,115.841,115.84
23-Dec-2011 23:00:00,201112232300,23-Dec-2011 23:00:00,-0.38053,1.26545,0.88492,50.61,50.61
23-Dec-2011 23:30:00,201112232330,23-Dec-2011 23:30:00,-0.46674,1.25582,0.78908,NaN,76.042
24-Dec-2011 00:00:00,201112240000,24-Dec-2011 00:00:00,-0.092243,1.24786,1.1556,NaN,78.313
24-Dec-2011 00:30:00,201112240030,24-Dec-2011 00:30:00,-0.066471,1.24102,1.1746,113.502,113.5
24-Dec-2011 01:00:00,201112240100,24-Dec-2011 01:00:00,-0.233,1.23365,1.0007,NaN,86.027
24-Dec-2011 01:30:00,201112240130,24-Dec-2011 01:30:00,-0.27899,1.22738,0.94839,NaN,95.969
24-Dec-2011 02:00:00,201112240200,24-Dec-2011 02:00:00,-0,1.21949,1.2891,NaN,90.616
24-Dec-2011 02:30:00,201112240230,24-Dec-2011 02:30:00,-0.16562,1.21544,1.0498,NaN,85.706
24-Dec-2011 03:00:00,201112240300,24-Dec-2011 03:00:00,-0,1.21193,1.3345,NaN,88.123
24-Dec-2011 03:30:00,201112240330,24-Dec-2011 03:30:00,-0,1.20952,1.4007,16.416,16.416
24-Dec-2011 04:00:00,201112240400,24-Dec-2011 04:00:00,-0.11421,1.20711,1.0929,22.537,22.537
24-Dec-2011 04:30:00,201112240430,24-Dec-2011 04:30:00,-0,1.20742,1.2077,NaN,88.123
24-Dec-2011 05:00:00,201112240500,24-Dec-2011 05:00:00,-0.06716,1.19741,1.1303,NaN,49.235
24-Dec-2011 05:30:00,201112240530,24-Dec-2011 05:30:00,-0,1.18526,1.8485,NaN,52.673
24-Dec-2011 06:00:00,201112240600,24-Dec-2011 06:00:00,-0,1.17207,1.5,33.956,33.956
24-Dec-2011 06:30:00,201112240630,24-Dec-2011 06:30:00,-0,1.17132,1.2773,NaN,53.37
24-Dec-2011 07:00:00,201112240700,24-Dec-2011 07:00:00,-0.39995,1.17272,0.77277,NaN,27.748
24-Dec-2011 07:30:00,201112240730,24-Dec-2011 07:30:00,-0,1.17682,1.6235,22.909,22.909
24-Dec-2011 08:00:00,201112240800,24-Dec-2011 08:00:00,-0,1.18739,1.5829,76.16,76.16
24-Dec-2011 08:30:00,201112240830,24-Dec-2011 08:30:00,-0.72157,1.19094,0.46937,26.295,26.295
24-Dec-2011 09:00:00,201112240900,24-Dec-2011 09:00:00,-0.62274,1.19989,0.57715,28.137,28.137
24-Dec-2011 09:30:00,201112240930,24-Dec-2011 09:30:00,-1.0053,1.21426,0.20898,NaN,36.24
24-Dec-2011 10:00:00,201112241000,24-Dec-2011 10:00:00,-1.5347,1.22865,-0.30606,NaN,32.158
24-Dec-2011 10:30:00,201112241030,24-Dec-2011 10:30:00,-2.7464,1.24469,-1.5017,27.999,27.999
24-Dec-2011 11:00:00,201112241100,24-Dec-2011 11:00:00,-1.6035,1.25639,-0.34707,NaN,22.998
24-Dec-2011 11:30:00,201112241130,24-Dec-2011 11:30:00,-0.36224,1.28119,0.91895,31.999,31.999
24-Dec-2011 12:00:00,201112241200,24-Dec-2011 12:00:00,-0.42922,1.30495,0.87574,20.136,20.136
24-Dec-2011 12:30:00,201112241230,24-Dec-2011 12:30:00,-0.89718,1.30575,0.40857,20.857,20.857
24-Dec-2011 13:00:00,201112241300,24-Dec-2011 13:00:00,-0.9447,1.34767,0.40297,19.368,19.368
24-Dec-2011 13:30:00,201112241330,24-Dec-2011 13:30:00,-1.557,1.32594,-0.23107,17.632,17.632
24-Dec-2011 14:00:00,201112241400,24-Dec-2011 14:00:00,-1.3731,1.35581,-0.017321,15.838,15.838
24-Dec-2011 14:30:00,201112241430,24-Dec-2011 14:30:00,-1.7946,1.36666,-0.42796,NaN,29.297
24-Dec-2011 15:00:00,201112241500,24-Dec-2011 15:00:00,-1.8929,1.38522,-0.50772,15.192,15.192
24-Dec-2011 15:30:00,201112241530,24-Dec-2011 15:30:00,-0.76165,1.36745,0.60579,14.781,14.781
24-Dec-2011 16:00:00,201112241600,24-Dec-2011 16:00:00,-0.89427,1.35467,0.4604,-4.121,-4.121
24-Dec-2011 16:30:00,201112241630,24-Dec-2011 16:30:00,-0.17607,1.3441,1.168,27.651,27.651
24-Dec-2011 17:00:00,201112241700,24-Dec-2011 17:00:00,-0.22487,1.31554,1.0907,NaN,51.621
24-Dec-2011 17:30:00,201112241730,24-Dec-2011 17:30:00,-0,1.2871,1.3291,NaN,53.982
24-Dec-2011 18:00:00,201112241800,24-Dec-2011 18:00:00,-0.079658,1.29023,1.2106,NaN,53.058
24-Dec-2011 18:30:00,201112241830,24-Dec-2011 18:30:00,-0,1.28903,1.3245,NaN,53.058
24-Dec-2011 19:00:00,201112241900,24-Dec-2011 19:00:00,-0,1.29488,1.325,NaN,52.064
24-Dec-2011 19:30:00,201112241930,24-Dec-2011 19:30:00,-0,1.29747,1.325,NaN,52.064
24-Dec-2011 20:00:00,201112242000,24-Dec-2011 20:00:00,-0,1.30494,1.3174,NaN,50.925
24-Dec-2011 20:30:00,201112242030,24-Dec-2011 20:30:00,-0,1.31188,2.4586,NaN,NaN
24-Dec-2011 21:00:00,201112242100,24-Dec-2011 21:00:00,-0,1.32806,1.3466,NaN,NaN
24-Dec-2011 21:30:00,201112242130,24-Dec-2011 21:30:00,-0,1.33827,1.3735,NaN,51.218
24-Dec-2011 22:00:00,201112242200,24-Dec-2011 22:00:00,-0.074426,1.33703,1.2626,8.944,8.944
24-Dec-2011 22:30:00,201112242230,24-Dec-2011 22:30:00,-0,1.33851,1.7132,36.262,36.262
24-Dec-2011 23:00:00,201112242300,24-Dec-2011 23:00:00,-0,1.33456,1.3852,38.352,38.352
24-Dec-2011 23:30:00,201112242330,24-Dec-2011 23:30:00,-0,1.33495,1.524,25.27,25.27
25-Dec-2011 00:00:00,201112250000,25-Dec-2011 00:00:00,-0.028111,1.33589,1.3078,27.149,27.149
25-Dec-2011 00:30:00,201112250030,25-Dec-2011 00:30:00,-0.55905,1.69239,1.1333,NaN,41.203
25-Dec-2011 01:00:00,201112250100,25-Dec-2011 01:00:00,-0.42395,1.33124,0.90729,30.336,30.336
25-Dec-2011 01:30:00,201112250130,25-Dec-2011 01:30:00,-0,1.33978,2.3435,36.236,36.236
25-Dec-2011 02:00:00,201112250200,25-Dec-2011 02:00:00,-0.18243,1.33583,1.1534,28.095,28.095
25-Dec-2011 02:30:00,201112250230,25-Dec-2011 02:30:00,-0.042449,1.3411,1.2987,25.7,25.7
25-Dec-2011 03:00:00,201112250300,25-Dec-2011 03:00:00,-0.26174,1.34312,1.0814,22.54,22.54
25-Dec-2011 03:30:00,201112250330,25-Dec-2011 03:30:00,-0,1.34513,1.3649,24.716,24.716
25-Dec-2011 04:00:00,201112250400,25-Dec-2011 04:00:00,-0,1.33901,1.3782,NaN,49.473
25-Dec-2011 04:30:00,201112250430,25-Dec-2011 04:30:00,-0.038965,1.33939,1.3004,NaN,49.175
25-Dec-2011 05:00:00,201112250500,25-Dec-2011 05:00:00,-0,1.35441,1.5597,NaN,49.175
25-Dec-2011 05:30:00,201112250530,25-Dec-2011 05:30:00,-0,1.35696,1.3906,NaN,49.154
25-Dec-2011 06:00:00,201112250600,25-Dec-2011 06:00:00,-0.45808,1.71604,1.258,NaN,41.005
25-Dec-2011 06:30:00,201112250630,25-Dec-2011 06:30:00,-0.72979,1.6996,0.96981,NaN,41.005
25-Dec-2011 07:00:00,201112250700,25-Dec-2011 07:00:00,-0.63346,1.69372,1.0603,NaN,39.848
25-Dec-2011 07:30:00,201112250730,25-Dec-2011 07:30:00,-0,1.35142,1.5624,NaN,35.292
25-Dec-2011 08:00:00,201112250800,25-Dec-2011 08:00:00,-0.070011,1.71079,1.6408,NaN,23.438
25-Dec-2011 08:30:00,201112250830,25-Dec-2011 08:30:00,-0.53093,1.6396,1.1087,NaN,-4.9208
25-Dec-2011 09:00:00,201112250900,25-Dec-2011 09:00:00,-2.1107,1.62383,-0.48687,NaN,29.846
25-Dec-2011 09:30:00,201112250930,25-Dec-2011 09:30:00,-1.2408,1.61525,0.37447,NaN,29.846
25-Dec-2011 10:00:00,201112251000,25-Dec-2011 10:00:00,-0.2202,1.32794,1.1077,124.544,124.54
25-Dec-2011 10:30:00,201112251030,25-Dec-2011 10:30:00,-2.5569,1.32885,-1.228,NaN,31.338
25-Dec-2011 11:00:00,201112251100,25-Dec-2011 11:00:00,-0.51428,1.30077,0.78648,NaN,31.338
25-Dec-2011 11:30:00,201112251130,25-Dec-2011 11:30:00,-0.95648,1.29901,0.34253,-7.364,-7.364
25-Dec-2011 12:00:00,201112251200,25-Dec-2011 12:00:00,-0.69589,1.61432,0.91843,NaN,31.218
25-Dec-2011 12:30:00,201112251230,25-Dec-2011 12:30:00,-0.79895,1.62447,0.82552,NaN,31.218
25-Dec-2011 13:00:00,201112251300,25-Dec-2011 13:00:00,-2.1915,1.62912,-0.56243,NaN,32.302
25-Dec-2011 13:30:00,201112251330,25-Dec-2011 13:30:00,-0.63909,1.33487,0.69578,86.802,86.802
25-Dec-2011 14:00:00,201112251400,25-Dec-2011 14:00:00,-1.1472,1.33094,0.18374,177.982,NaN
25-Dec-2011 14:30:00,201112251430,25-Dec-2011 14:30:00,-1.4472,1.33776,-0.10948,28.714,28.714
25-Dec-2011 15:00:00,201112251500,25-Dec-2011 15:00:00,-1.1685,1.34403,0.17552,-13.023,-13.023
25-Dec-2011 15:30:00,201112251530,25-Dec-2011 15:30:00,-0.87616,1.33206,0.4559,38.798,38.798
25-Dec-2011 16:00:00,201112251600,25-Dec-2011 16:00:00,-0.035442,1.3153,1.2799,129.289,129.29
25-Dec-2011 16:30:00,201112251630,25-Dec-2011 16:30:00,-0.35428,1.31139,0.95711,NaN,50.245
25-Dec-2011 17:00:00,201112251700,25-Dec-2011 17:00:00,-0.24324,1.30056,1.0573,NaN,NaN
25-Dec-2011 17:30:00,201112251730,25-Dec-2011 17:30:00,-0.3221,1.29668,0.97458,NaN,51.727
25-Dec-2011 18:00:00,201112251800,25-Dec-2011 18:00:00,-0.58814,1.29439,0.70625,NaN,51.977
25-Dec-2011 18:30:00,201112251830,25-Dec-2011 18:30:00,-0,1.28945,1.3484,NaN,52.225
25-Dec-2011 19:00:00,201112251900,25-Dec-2011 19:00:00,-0,1.28505,1.6631,NaN,51.747
25-Dec-2011 19:30:00,201112251930,25-Dec-2011 19:30:00,-0,1.28596,2.0859,NaN,51.747
25-Dec-2011 20:00:00,201112252000,25-Dec-2011 20:00:00,-0.022425,1.2821,1.2597,24.336,24.336
25-Dec-2011 20:30:00,201112252030,25-Dec-2011 20:30:00,-0.23952,1.28089,1.0414,NaN,51.747
25-Dec-2011 21:00:00,201112252100,25-Dec-2011 21:00:00,-0.45694,1.62522,1.1683,NaN,23.278
25-Dec-2011 21:30:00,201112252130,25-Dec-2011 21:30:00,-0.1171,1.6189,1.5018,NaN,23.278
25-Dec-2011 22:00:00,201112252200,25-Dec-2011 22:00:00,-0.54867,1.62949,1.0808,NaN,23.278
25-Dec-2011 22:30:00,201112252230,25-Dec-2011 22:30:00,-0.37299,1.63462,1.2616,NaN,-3.8505
25-Dec-2011 23:00:00,201112252300,25-Dec-2011 23:00:00,-0.25154,1.63865,1.3871,NaN,-3.8505
25-Dec-2011 23:30:00,201112252330,25-Dec-2011 23:30:00,-0.064715,1.31603,1.2513,NaN,48.305
